id_bus,id_bus_flng,tx_certif,tm_filing,tm_stamp,cd_trans_type,label,type,cd_subtype,cd_status,nm_name,nm_agt,ad_str1,ad_str2,ad_str3,ad_city,ad_st,ad_zip5,ad_cntry,cd_agt_type,ad_agt_bus_str1,ad_agt_bus_str2,ad_agt_bus_str3,ad_agt_bus_city,ad_agt_bus_st,ad_agt_bus_zip5
1092789,5033233,REPORT (2014)  ,20140130,2014-01-30-21.43.35.000000,CRS     ,ANNUAL REPORT FOR STOCK CORPORATION (DOMESTIC & BENEFIT),CORP,B,AC,THE CLOUDERATOR CORPORATION                                                                         ,THE TAN2000 INTERNATIONAL HOLDINGS CORPORATION                                                      ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,B,2275 SILAS DEANE HIGHWAY                ,THIRD FL-DHA SUITE                      ,                                        ,ROCKY HILL                    ,CT,6067
1092789,5202533,ELECT B-STATUS ,20141016,2014-10-20-09.50.24.000000,CAS     ,BUSINESS AMENDMENT FOR STOCK CORPORATION (DOMESTIC) ,CORP,B,AC,THE CLOUDERATOR CORPORATION                                                                         ,THE TAN2000 INTERNATIONAL HOLDINGS CORPORATION                                                      ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,B,2275 SILAS DEANE HIGHWAY                ,THIRD FL-DHA SUITE                      ,                                        ,ROCKY HILL                    ,CT,6067
1097607,4807671,ORGANIZATION   ,20130214,2013-02-23-10.47.13.776344,LC      ,BUSINESS FORMATION FOR LIMITED LIABILITY COMPANY (DOMESTIC),LLC,B,AC,A HAPPY LIFE INC.                                                                                   ,MCR&P SERVICE CORPORATION                                                                           ,756 CHAPEL STREET                       ,                                        ,                                        ,NEW HAVEN                     ,CT,6510,                                        ,B,C/O MURTHA CULLINA LLP                  ,CITYPLACE I                             ,185 ASYLUM STREET                       ,HARTFORD                      ,CT,6103
1097607,5193043,CONVERSION-B   ,20141001,2014-10-01-12.56.44.244888,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,A HAPPY LIFE INC.                                                                                   ,MCR&P SERVICE CORPORATION                                                                           ,756 CHAPEL STREET                       ,                                        ,                                        ,NEW HAVEN                     ,CT,6510,                                        ,B,C/O MURTHA CULLINA LLP                  ,CITYPLACE I                             ,185 ASYLUM STREET                       ,HARTFORD                      ,CT,6103
1097607,5452489,ORG REPORT     ,20151221,2015-12-23-14.57.11.000000,COB     ,ORGANIZATION AND FIRST REPORT FOR BENEFIT CORPORATION,BEN,B,AC,A HAPPY LIFE INC.                                                                                   ,MCR&P SERVICE CORPORATION                                                                           ,756 CHAPEL STREET                       ,                                        ,                                        ,NEW HAVEN                     ,CT,6510,                                        ,B,C/O MURTHA CULLINA LLP                  ,CITYPLACE I                             ,185 ASYLUM STREET                       ,HARTFORD                      ,CT,6103
1108868,4871912,ORGANIZATION   ,20130604,2013-06-05-10.41.24.358409,LC      ,BUSINESS FORMATION FOR LIMITED LIABILITY COMPANY (DOMESTIC),LLC,B,AC,"GUTSY GIRL CLUB, INC.                                                                               ",HEATHER FREEMAN                                                                                     ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,I,338 SHENIPSIT LAKE RD                   ,                                        ,                                        ,TOLLAND                       ,CT,6084
1108868,5142622,REPORT (2014)  ,20140710,2014-07-10-15.08.51.000000,CRLC    ,ANNUAL REPORT FOR LIMITED LIABILITY COMPANY (DOMESTIC),LLC,B,AC,"GUTSY GIRL CLUB, INC.                                                                               ",HEATHER FREEMAN                                                                                     ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,I,338 SHENIPSIT LAKE RD                   ,                                        ,                                        ,TOLLAND                       ,CT,6084
1108868,5192957,CONVERSION-B   ,20141001,2014-10-01-12.14.41.065436,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,"GUTSY GIRL CLUB, INC.                                                                               ",HEATHER FREEMAN                                                                                     ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,I,338 SHENIPSIT LAKE RD                   ,                                        ,                                        ,TOLLAND                       ,CT,6084
1113888,4909197,ORGANIZATION   ,20130723,2013-07-29-09.29.44.096622,LC      ,BUSINESS FORMATION FOR LIMITED LIABILITY COMPANY (DOMESTIC),LLC,B,AC,IMISSION INSTITUTE INC.                                                                             ,MCR&P SERVICE CORPORATION                                                                           ,760 CHAPEL STREET                       ,                                        ,                                        ,HAMDEN                        ,CT,6510,                                        ,B,C/O MURTHA CULLINA LLP                  ,CITYPLACE I                             ,185 ASYLUM STREET                       ,HARTFORD                      ,CT,6103
1113888,5243898,REPORT (2014)  ,20141229,2014-12-29-10.17.21.000000,CRLC    ,ANNUAL REPORT FOR LIMITED LIABILITY COMPANY (DOMESTIC),LLC,B,AC,IMISSION INSTITUTE INC.                                                                             ,MCR&P SERVICE CORPORATION                                                                           ,760 CHAPEL STREET                       ,                                        ,                                        ,HAMDEN                        ,CT,6510,                                        ,B,C/O MURTHA CULLINA LLP                  ,CITYPLACE I                             ,185 ASYLUM STREET                       ,HARTFORD                      ,CT,6103
1113888,5381450,CONVERSION-B   ,20150813,2015-08-17-11.22.39.226134,LCA     ,BUSINESS AMENDMENTS FOR LIMITED LIABILITY COMPANY (DOMESTIC),LLC,B,AC,IMISSION INSTITUTE INC.                                                                             ,MCR&P SERVICE CORPORATION                                                                           ,760 CHAPEL STREET                       ,                                        ,                                        ,HAMDEN                        ,CT,6510,                                        ,B,C/O MURTHA CULLINA LLP                  ,CITYPLACE I                             ,185 ASYLUM STREET                       ,HARTFORD                      ,CT,6103
1113888,5383338,ORG REPORT     ,20150818,2015-08-20-10.45.55.000000,COB     ,ORGANIZATION AND FIRST REPORT FOR BENEFIT CORPORATION,BEN,B,AC,IMISSION INSTITUTE INC.                                                                             ,MCR&P SERVICE CORPORATION                                                                           ,760 CHAPEL STREET                       ,                                        ,                                        ,HAMDEN                        ,CT,6510,                                        ,B,C/O MURTHA CULLINA LLP                  ,CITYPLACE I                             ,185 ASYLUM STREET                       ,HARTFORD                      ,CT,6103
1122906,4974394,ORGANIZATION   ,20131028,2013-11-01-09.05.30.507716,LC      ,BUSINESS FORMATION FOR LIMITED LIABILITY COMPANY (DOMESTIC),LLC,B,AC,"GENIUS BOX, INC.                                                                                    ",KATE PIPA                                                                                           ,7 QUAIL COURT                           ,                                        ,                                        ,SHELTON                       ,CT,6484,                                        ,I,7 QUAIL COURT                           ,                                        ,                                        ,SHELTON                       ,CT,6484
1122906,5193675,CONVERSION-B   ,20141001,2014-10-02-11.10.52.998992,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,"GENIUS BOX, INC.                                                                                    ",KATE PIPA                                                                                           ,7 QUAIL COURT                           ,                                        ,                                        ,SHELTON                       ,CT,6484,                                        ,I,7 QUAIL COURT                           ,                                        ,                                        ,SHELTON                       ,CT,6484
1122906,5290073,ORG REPORT     ,20150220,2015-03-04-09.34.06.000000,COB     ,ORGANIZATION AND FIRST REPORT FOR BENEFIT CORPORATION,BEN,B,AC,"GENIUS BOX, INC.                                                                                    ",KATE PIPA                                                                                           ,7 QUAIL COURT                           ,                                        ,                                        ,SHELTON                       ,CT,6484,                                        ,I,7 QUAIL COURT                           ,                                        ,                                        ,SHELTON                       ,CT,6484
1127875,5006314,ORGANIZATION   ,20131220,2013-12-24-10.17.59.134702,LC      ,BUSINESS FORMATION FOR LIMITED LIABILITY COMPANY (DOMESTIC),LLC,B,AC,"BLUE EARTH COMPOST, INC.                                                                            ",MCR&P SERVICE CORPORATION                                                                           ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,B,C/O MURTHA CULLINA LLP                  ,CITYPLACE I                             ,185 ASYLUM STREET                       ,HARTFORD                      ,CT,6103
1127875,5076192,AMEND          ,20140328,2014-03-31-13.04.59.720285,LCA     ,BUSINESS AMENDMENTS FOR LIMITED LIABILITY COMPANY (DOMESTIC),LLC,B,AC,"BLUE EARTH COMPOST, INC.                                                                            ",MCR&P SERVICE CORPORATION                                                                           ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,B,C/O MURTHA CULLINA LLP                  ,CITYPLACE I                             ,185 ASYLUM STREET                       ,HARTFORD                      ,CT,6103
1127875,5219307,ELECT B-STATUS ,20141117,2014-11-18-13.42.59.262133,CAS     ,BUSINESS AMENDMENT FOR STOCK CORPORATION (DOMESTIC) ,CORP,B,AC,"BLUE EARTH COMPOST, INC.                                                                            ",MCR&P SERVICE CORPORATION                                                                           ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,B,C/O MURTHA CULLINA LLP                  ,CITYPLACE I                             ,185 ASYLUM STREET                       ,HARTFORD                      ,CT,6103
1156154,5192843,INCORPORATED-B ,20141001,2014-10-01-11.05.15.000000,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,"HARTFORD ATHLETIC CLUB, INC.                                                                        ",JEFFREY DEVEREUX                                                                                    ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,I,140 HUYSHOPE AVENUE                     ,                                        ,                                        ,HARTFORD                      ,CT,6106
1156249,5193549,INCORPORATED-B ,20141001,2014-10-02-09.20.18.000000,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,TREESLEEVE INC.                                                                                     ,RAYMOND FRASER                                                                                      ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,I,151 BONNER STREET                       ,                                        ,                                        ,HARTFORD                      ,CT,6106
1156250,5193563,INCORPORATED-B ,20141001,2014-10-02-09.32.33.000000,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,SAY IT FORWARD & CO.                                                                                ,SANDRA CENTORINO                                                                                    ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,I,274 WEATHERSIDE ROAD                    ,                                        ,                                        ,CHESHIRE                      ,CT,6410
1156258,5193635,INCORPORATED-B ,20141001,2014-10-02-10.40.54.000000,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,"BLUEPRINT FOR IMPACT, INC.                                                                          ",MCR& P SERVICE CORPORATION                                                                          ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,B,C/O MURTHA CULLINA LLP                  ,CITYPLACE I                             ,185 ASYLUM STREET                       ,HARTFORD                      ,CT,6103
1157551,5202862,INCORPORATED-B ,20141020,2014-10-20-12.19.44.000000,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,STEPHANIE & CO.                                                                                     ,"HAWTHORNE, ACKERLY & DORRANCE, LLC                                                                  ",                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,B,25 SOUTH AVENUE                         ,                                        ,                                        ,NEW CANAAN                    ,CT,6840
1158201,5207267,INCORPORATED-B ,20141024,2014-10-27-10.40.06.000000,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,"WASTE RESOURCE RECOVERY, INC.                                                                       ",RICHARD MADRAK                                                                                      ,505 EXETER RD                           ,                                        ,                                        ,LEBANON                       ,CT,6249,                                        ,I,505 EXETER RD                           ,                                        ,                                        ,LEBANON                       ,CT,6249
1158201,5279761,ORG REPORT     ,20150213,2015-02-17-15.35.20.000000,COB     ,ORGANIZATION AND FIRST REPORT FOR BENEFIT CORPORATION,BEN,B,AC,"WASTE RESOURCE RECOVERY, INC.                                                                       ",RICHARD MADRAK                                                                                      ,505 EXETER RD                           ,                                        ,                                        ,LEBANON                       ,CT,6249,                                        ,I,505 EXETER RD                           ,                                        ,                                        ,LEBANON                       ,CT,6249
1158641,5210378,INCORPORATED-B ,20141028,2014-10-31-10.16.43.000000,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,MJ SUSHI INC.                                                                                       ,ZHIWEI CHEN                                                                                         ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,I,1220 STORRS ROAD                        ,                                        ,                                        ,MANSFIELD                     ,CT,6268
1159460,5216352,ORG REPORT     ,20141110,2014-11-12-10.19.38.000000,COB     ,ORGANIZATION AND FIRST REPORT FOR BENEFIT CORPORATION,BEN,B,AC,GLOBUS FAMILY DENTAL INC                                                                            ,GADDAM PRASITH                                                                                      ,96 E MAIN ST                            ,                                        ,                                        ,NEW BRITAIN                   ,CT,6051,                                        ,I,                                        ,                                        ,                                        ,                              ,  ,     
1159460,5216310,INCORPORATED-B ,20141110,2014-11-12-09.47.15.000000,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,GLOBUS FAMILY DENTAL INC                                                                            ,GADDAM PRASITH                                                                                      ,96 E MAIN ST                            ,                                        ,                                        ,NEW BRITAIN                   ,CT,6051,                                        ,I,                                        ,                                        ,                                        ,                              ,  ,     
1159884,5219001,INCORPORATED-B ,20141117,2014-11-18-07.12.51.000000,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,"KTOWN COMMERCIAL INVESTMENTS, CORP.                                                                 ",JOHN FROESE                                                                                         ,1385 WHALLEY AVENUE                     ,                                        ,                                        ,NEW HAVEN                     ,CT,6515,                                        ,I,                                        ,                                        ,                                        ,                              ,  ,     
1159884,5291143,ORG REPORT     ,20150304,2015-03-05-11.49.12.000000,COB     ,ORGANIZATION AND FIRST REPORT FOR BENEFIT CORPORATION,BEN,B,AC,"KTOWN COMMERCIAL INVESTMENTS, CORP.                                                                 ",JOHN FROESE                                                                                         ,1385 WHALLEY AVENUE                     ,                                        ,                                        ,NEW HAVEN                     ,CT,6515,                                        ,I,                                        ,                                        ,                                        ,                              ,  ,     
1160134,5220127,INCORPORATED-B ,20141117,2014-11-19-14.38.32.000000,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,"PACIFIC 99, INC.                                                                                    ",INSUN KIM                                                                                           ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,I,                                        ,                                        ,                                        ,                              ,  ,     
1160157,5220314,INCORPORATED-B ,20141119,2014-11-19-16.24.13.000000,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,METAMORPHOSIS LTD.                                                                                  ,HANNAH GANT                                                                                         ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,I,32 BROAD ST                             ,                                        ,                                        ,NEW LONDON                    ,CT,     
1162371,5239570,INCORPORATED-B ,20141219,2014-12-22-08.55.23.000000,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,"NEW MILFORD FAMILY DENTAL, PC                                                                       ","MARK P. VESSICCHIO, ESQ.                                                                            ",56 DANBURY ROAD                         ,                                        ,                                        ,NEW MILFORD                   ,CT,6776,                                        ,I,142 TEMPLE STREET                       ,SUITE 204                               ,                                        ,NEW HAVEN                     ,CT,6510
1162371,5263284,ORG REPORT     ,20141223,2015-01-21-14.50.47.000000,COB     ,ORGANIZATION AND FIRST REPORT FOR BENEFIT CORPORATION,BEN,B,AC,"NEW MILFORD FAMILY DENTAL, PC                                                                       ","MARK P. VESSICCHIO, ESQ.                                                                            ",56 DANBURY ROAD                         ,                                        ,                                        ,NEW MILFORD                   ,CT,6776,                                        ,I,142 TEMPLE STREET                       ,SUITE 204                               ,                                        ,NEW HAVEN                     ,CT,6510
1162768,5246071,INCORPORATED-B ,20141230,2014-12-30-14.33.36.000000,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,MD LOGISTICS INC                                                                                    ,EDWARD M TABER                                                                                      ,NONE                                    ,                                        ,                                        ,X                             ,CT,     ,                                        ,I,87 MILLBROOK COURT                      ,                                        ,                                        ,NEWINGTON                     ,CT,6111
1162768,5246075,ORG REPORT     ,20141230,2014-12-30-14.37.06.000000,COB     ,ORGANIZATION AND FIRST REPORT FOR BENEFIT CORPORATION,BEN,B,AC,MD LOGISTICS INC                                                                                    ,EDWARD M TABER                                                                                      ,NONE                                    ,                                        ,                                        ,X                             ,CT,     ,                                        ,I,87 MILLBROOK COURT                      ,                                        ,                                        ,NEWINGTON                     ,CT,6111
1165591,5269890,INCORPORATED-B ,20150129,2015-01-30-13.21.40.000000,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,SPIRIT TOURS TRAVEL AGENCY INC                                                                      ,JULITA NIZZARDO                                                                                     ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,I,364 WESTWOOD RD                         ,                                        ,                                        ,STAMFORD                      ,CT,6902
1166038,5273383,INCORPORATED-B ,20150116,2015-02-05-13.54.55.000000,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,"NIKTOR IT, INC.                                                                                     ",VISWANATHA NAYUNIPATI                                                                               ,21 FLORENCE WAY                         ,                                        ,                                        ,FARMINGTON                    ,CT,6032,                                        ,I,21 FLORENCE WAY                         ,                                        ,                                        ,FARMINGTON                    ,CT,6032
1166038,5273957,ORG REPORT     ,20150116,2015-02-06-10.57.33.000000,COB     ,ORGANIZATION AND FIRST REPORT FOR BENEFIT CORPORATION,BEN,B,AC,"NIKTOR IT, INC.                                                                                     ",VISWANATHA NAYUNIPATI                                                                               ,21 FLORENCE WAY                         ,                                        ,                                        ,FARMINGTON                    ,CT,6032,                                        ,I,21 FLORENCE WAY                         ,                                        ,                                        ,FARMINGTON                    ,CT,6032
1166300,5274941,INCORPORATED-B ,20150121,2015-02-09-09.59.04.000000,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,"SOCIAL MOVEMENT TECHNOLOGIES, INC.                                                                  ",HANNAH RODITI                                                                                       ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,I,12 BEACON HILL DRIVE                    ,                                        ,                                        ,BLOOMFIELD                    ,CT,6002
1168350,5287454,INCORPORATED-B ,20150226,2015-02-27-12.34.37.000000,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,EXECUTIVE ECOSCAPING INC.                                                                           ,JAYUAN L. CARTER                                                                                    ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,I,106 POPLAR STREET                       ,1ST FLOOR                               ,                                        ,NEW HAVEN                     ,CT,6513
1169714,5294638,INCORPORATED-B ,20150306,2015-03-11-10.36.24.000000,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,"READY EVERY MINUTE, INC.                                                                            ",REMILA TRIUMPH                                                                                      ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,I,75 TREMONT ST.                          ,                                        ,                                        ,HARTFORD                      ,CT,6105
1169770,5294972,INCORPORATED-B ,20150305,2015-03-11-15.03.03.000000,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,"SARF2, INC.                                                                                         ","NARESH K. TALWAR, E.A.                                                                              ",                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,I,5 APPLEBY FARM ROAD                     ,                                        ,                                        ,BROOKFIELD                    ,CT,6804
1170550,5300421,ORG REPORT     ,20150320,2015-03-20-14.00.26.000000,COB     ,ORGANIZATION AND FIRST REPORT FOR BENEFIT CORPORATION,BEN,B,AC,D.J PARK PC                                                                                         ,DONG JIN PARK                                                                                       ,207 GEORGE ST                           ,APT. 134                                ,                                        ,MIDDLETOWN                    ,CT,6457,                                        ,I,200 GEORGE ST                           ,APT 134                                 ,                                        ,MIDDLETOWN                    ,CT,6457
1170550,5300397,INCORPORATED-B ,20150320,2015-03-20-13.43.19.000000,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,D.J PARK PC                                                                                         ,DONG JIN PARK                                                                                       ,207 GEORGE ST                           ,APT. 134                                ,                                        ,MIDDLETOWN                    ,CT,6457,                                        ,I,200 GEORGE ST                           ,APT 134                                 ,                                        ,MIDDLETOWN                    ,CT,6457
1170908,5303785,INCORPORATION  ,20150313,2015-03-25-14.46.32.000000,CIS     ,BUSINESS FORMATION FOR STOCK CORPORATION (DOMESTIC),CORP,B,AC,"GREENWELL FINANCIAL, INC.                                                                           ",NICOLE SMITH                                                                                        ,7 ZINN RD.                              ,                                        ,                                        ,DANBURY                       ,CT,6811,                                        ,I,7 ZINN RD                               ,                                        ,                                        ,DANBURY                       ,CT,6811
1170908,5324219,ORG REPORT     ,20150407,2015-04-29-16.02.42.891271,COS     ,ORGANIZATION AND FIRST REPORT FOR STOCK CORPORATION (DOMESTIC),CORP,B,AC,"GREENWELL FINANCIAL, INC.                                                                           ",NICOLE SMITH                                                                                        ,7 ZINN RD.                              ,                                        ,                                        ,DANBURY                       ,CT,6811,                                        ,I,7 ZINN RD                               ,                                        ,                                        ,DANBURY                       ,CT,6811
1170908,5346232,ELECT B-STATUS ,20150521,2015-06-10-13.48.21.000000,CAS     ,BUSINESS AMENDMENT FOR STOCK CORPORATION (DOMESTIC) ,CORP,B,AC,"GREENWELL FINANCIAL, INC.                                                                           ",NICOLE SMITH                                                                                        ,7 ZINN RD.                              ,                                        ,                                        ,DANBURY                       ,CT,6811,                                        ,I,7 ZINN RD                               ,                                        ,                                        ,DANBURY                       ,CT,6811
1170978,5304317,INCORPORATED-B ,20150313,2015-03-26-12.42.40.000000,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,"SAFETY DISPATCH, INC.                                                                               ",JOHN SHIELDS                                                                                        ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,I,57 JEFFERSON DR                         ,                                        ,                                        ,RIDGEFIELD                    ,CT,6877
1172517,5317125,INCORPORATED-B ,20150325,2015-04-16-10.54.11.000000,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,HOME AGAIN BENEFIT CORP.                                                                            ,PATRICIA CARROLL                                                                                    ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,I,                                        ,                                        ,                                        ,                              ,  ,     
1173819,5325292,INCORPORATED-B ,20150430,2015-05-01-10.07.16.000000,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,BEVRAGE CO.                                                                                         ,CINDY FARBER                                                                                        ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,I,10 VINCENT PL                           ,                                        ,                                        ,ROWAYTON                      ,CT,6853
1174832,5332072,INCORPORATED-B ,20150420,2015-05-13-13.47.20.000000,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,"OPUS 12 GROUP, INC.                                                                                 ",ETHAN JOSEPH NARRO                                                                                  ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,I,4 BRISTOL TERRACE                       ,                                        ,                                        ,DANBURY                       ,CT,6810
1177927,5347988,INCORPORATED-B ,20150529,2015-06-13-08.45.33.000000,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,"MOBIUSMITH, INC.                                                                                    ",AARON SMITH                                                                                         ,27 RACE HILL ROAD                       ,                                        ,                                        ,MADISON                       ,CT,6443,                                        ,I,27 RACE HILL ROAD                       ,                                        ,                                        ,MADISON                       ,CT,6443
1177927,5347990,ORG REPORT     ,20150529,2015-06-13-08.46.50.000000,COB     ,ORGANIZATION AND FIRST REPORT FOR BENEFIT CORPORATION,BEN,B,AC,"MOBIUSMITH, INC.                                                                                    ",AARON SMITH                                                                                         ,27 RACE HILL ROAD                       ,                                        ,                                        ,MADISON                       ,CT,6443,                                        ,I,27 RACE HILL ROAD                       ,                                        ,                                        ,MADISON                       ,CT,6443
1180320,5361228,INCORPORATED-B ,20150707,2015-07-07-16.26.59.000000,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,PROMETHEUS CORP.                                                                                    ,MCR& P SERVICE CORPORATION                                                                          ,15 EAST PUTNAM AVENUE #181              ,                                        ,                                        ,GREENWICH                     ,CT,6830,                                        ,B,CITYPLACE I                             ,185 ASYLUM STREET                       ,                                        ,HARTFORD                      ,CT,6103
1180320,5368224,ORG REPORT     ,20150717,2015-07-21-09.15.11.000000,COB     ,ORGANIZATION AND FIRST REPORT FOR BENEFIT CORPORATION,BEN,B,AC,PROMETHEUS CORP.                                                                                    ,MCR& P SERVICE CORPORATION                                                                          ,15 EAST PUTNAM AVENUE #181              ,                                        ,                                        ,GREENWICH                     ,CT,6830,                                        ,B,CITYPLACE I                             ,185 ASYLUM STREET                       ,                                        ,HARTFORD                      ,CT,6103
1180377,5361581,INCORPORATED-B ,20150708,2015-07-08-11.27.00.000000,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,"SARAH'S COFFEE HOUSE, INC.                                                                          ",MCR&P SERVICE CORPORATION                                                                           ,257 ASYLUM STREET                       ,                                        ,                                        ,HARTFORD                      ,CT,6103,                                        ,B,C/O MURTHA CULLINA LLP                  ,CITYPLACE I                             ,185 ASYLUM ST.                          ,HARTFORD                      ,CT,6103
1180377,5404151,ORG REPORT     ,20150924,2015-09-30-10.33.45.000000,COB     ,ORGANIZATION AND FIRST REPORT FOR BENEFIT CORPORATION,BEN,B,AC,"SARAH'S COFFEE HOUSE, INC.                                                                          ",MCR&P SERVICE CORPORATION                                                                           ,257 ASYLUM STREET                       ,                                        ,                                        ,HARTFORD                      ,CT,6103,                                        ,B,C/O MURTHA CULLINA LLP                  ,CITYPLACE I                             ,185 ASYLUM ST.                          ,HARTFORD                      ,CT,6103
1181133,5365601,INCORPORATED-B ,20150714,2015-07-16-11.09.19.000000,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,"THE C.A.R.E.S. GROUP, INC.                                                                          ",DONNA DELUCA                                                                                        ,2 ELM DRIVE                             ,                                        ,                                        ,NEWTOWN                       ,CT,6470,                                        ,I,2 ELM DRIVE                             ,                                        ,                                        ,NEWTOWN                       ,CT,6470
1181133,5432149,ORG REPORT     ,20151112,2015-11-18-09.24.33.000000,COB     ,ORGANIZATION AND FIRST REPORT FOR BENEFIT CORPORATION,BEN,B,AC,"THE C.A.R.E.S. GROUP, INC.                                                                          ",DONNA DELUCA                                                                                        ,2 ELM DRIVE                             ,                                        ,                                        ,NEWTOWN                       ,CT,6470,                                        ,I,2 ELM DRIVE                             ,                                        ,                                        ,NEWTOWN                       ,CT,6470
1181133,5460129,INTERIM NOTICE ,20151231,2016-01-07-11.22.02.000000,CINC    ,"INTERIM NOTICE FOR CORPORATIONS (DOMESTIC, BENEFIT & FOREIGN)",CORP,B,AC,"THE C.A.R.E.S. GROUP, INC.                                                                          ",DONNA DELUCA                                                                                        ,2 ELM DRIVE                             ,                                        ,                                        ,NEWTOWN                       ,CT,6470,                                        ,I,2 ELM DRIVE                             ,                                        ,                                        ,NEWTOWN                       ,CT,6470
1181285,5366363,INCORPORATED-B ,20150717,2015-07-17-12.33.30.000000,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,"CONNECTICUT OVERSEAS VENTURES AND ENTERPRISES, INC.                                                 ",GARY LEBEAU                                                                                         ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,I,19 GARVAN ST.                           ,                                        ,                                        ,EAST HARTFORD                 ,CT,6108
1181933,5371338,INCORPORATED-B ,20150724,2015-07-27-12.14.55.000000,BCORP   ,BUSINESS FORMATION FOR BENEFIT CORPORATION,BEN,B,AC,"CT TOWN COMMERCIAL, CORP.                                                                           ",YONG HUI PARK                                                                                       ,                                        ,                                        ,                                        ,                              ,  ,     ,                                        ,I,                                        ,                                        ,                                        ,                              ,  ,     
